,tsx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
10,0.0,-0.003326220411496602,0.008903696379085679,-0.015119874765032815,-0.002550050978835718,0.008539261452038368,-0.016300913470395906,-0.0046250537799455635,0.007125126740024017,-0.015123491501110432,-0.0024531508221848097,0.00982713507146568,-0.015474066746721452,-0.008442326036850934,0.0049648568358042445,-0.00885046238437621,-0.012834509208981548,-0.019153090243837167,-0.0037819747455857906,-0.0035998765038834845,-0.0004198479329218885,0.001458046000511456,0.005438874393339864,-0.007152571502574049,-0.0020483573372042005,0.005148350872235151,-0.00887954279042462,-0.012300333416938496
11,0.0,-0.0010956457425454144,-0.003326220411496602,0.008903696379085679,-0.002789816662903139,-0.002550050978835718,0.008539261452038368,-0.004299853826879754,-0.0046250537799455635,0.007125126740024017,-0.0016603281924117788,-0.0024531508221848097,0.00982713507146568,-0.017625530913839654,-0.008442326036850934,0.0049648568358042445,0.016522536077221452,-0.012834509208981548,-0.019153090243837167,-0.008958938877241852,-0.0035998765038834845,-0.0004198479329218885,-0.028346228626174308,0.005438874393339864,-0.007152571502574049,-0.0007931907867597844,0.005148350872235151,-0.00887954279042462
12,0.0,-0.014638244243897591,-0.0010956457425454144,-0.003326220411496602,-0.003794713377312857,-0.002789816662903139,-0.002550050978835718,-0.005191466582163576,-0.004299853826879754,-0.0046250537799455635,-0.00299636004023049,-0.0016603281924117788,-0.0024531508221848097,-0.006763773857921611,-0.017625530913839654,-0.008442326036850934,0.004599326995320333,0.016522536077221452,-0.012834509208981548,-0.0104248637578592,-0.008958938877241852,-0.0035998765038834845,-0.013478745144548174,-0.028346228626174308,0.005438874393339864,-0.0014748982709450217,-0.0007931907867597844,0.005148350872235151
13,1.0,-0.011364507310763309,-0.014638244243897591,-0.0010956457425454144,-0.01524161825803474,-0.003794713377312857,-0.002789816662903139,-0.015423313646294715,-0.005191466582163576,-0.004299853826879754,-0.01616819649698851,-0.00299636004023049,-0.0016603281924117788,-0.011972784392391363,-0.006763773857921611,-0.017625530913839654,-0.0068196282723406425,0.004599326995320333,0.016522536077221452,-0.0020553396285261046,-0.0104248637578592,-0.008958938877241852,-0.010052312809573883,-0.013478745144548174,-0.028346228626174308,-0.008207924822973603,-0.0014748982709450217,-0.0007931907867597844
14,0.0,0.006155338656175921,-0.011364507310763309,-0.014638244243897591,0.017310947462643108,-0.01524161825803474,-0.003794713377312857,0.015250503006311615,-0.015423313646294715,-0.005191466582163576,0.016304166490933605,-0.01616819649698851,-0.00299636004023049,-0.007533494642159509,-0.011972784392391363,-0.006763773857921611,0.01159037009877791,-0.0068196282723406425,0.004599326995320333,-0.00780423099106013,-0.0020553396285261046,-0.0104248637578592,0.001076585082661229,-0.010052312809573883,-0.013478745144548174,0.00981501912967008,-0.008207924822973603,-0.0014748982709450217
15,0.0,-0.014138298942500916,0.006155338656175921,-0.011364507310763309,-0.020877848600460262,0.017310947462643108,-0.01524161825803474,-0.022445917889275784,0.015250503006311615,-0.015423313646294715,-0.0199077098919636,0.016304166490933605,-0.01616819649698851,-0.011590961449058523,-0.007533494642159509,-0.011972784392391363,-0.019132324577144668,0.01159037009877791,-0.0068196282723406425,-0.014388971949320645,-0.00780423099106013,-0.0020553396285261046,-0.02430287504024985,0.001076585082661229,-0.010052312809573883,-0.020536958068640192,0.00981501912967008,-0.008207924822973603
16,0.0,-0.016257972295812606,-0.014138298942500916,0.006155338656175921,-0.011517079997145095,-0.020877848600460262,0.017310947462643108,-0.011229691765043997,-0.022445917889275784,0.015250503006311615,-0.006936098556777805,-0.0199077098919636,0.016304166490933605,-0.024080227041634365,-0.011590961449058523,-0.007533494642159509,-0.0017586232968825736,-0.019132324577144668,0.01159037009877791,0.008279496960896065,-0.014388971949320645,-0.00780423099106013,0.0041331216595945856,-0.02430287504024985,0.001076585082661229,0.0035226856560894412,-0.020536958068640192,0.00981501912967008
17,0.0,-0.013494368183004183,-0.016257972295812606,-0.014138298942500916,-0.015027413674669867,-0.011517079997145095,-0.020877848600460262,-0.01047221164925276,-0.011229691765043997,-0.022445917889275784,-0.013932917103302156,-0.006936098556777805,-0.0199077098919636,0.009130995213366449,-0.024080227041634365,-0.011590961449058523,0.003987189623187287,-0.0017586232968825736,-0.019132324577144668,-0.028728600295739565,0.008279496960896065,-0.014388971949320645,-0.029117126752611116,0.0041331216595945856,-0.02430287504024985,0.006512185435261344,0.0035226856560894412,-0.020536958068640192
18,1.0,-0.011954289441947746,-0.013494368183004183,-0.016257972295812606,-0.008133300760382232,-0.015027413674669867,-0.011517079997145095,-0.007510995696336715,-0.01047221164925276,-0.011229691765043997,-0.010688123838965762,-0.013932917103302156,-0.006936098556777805,-0.022484563129415564,0.009130995213366449,-0.024080227041634365,-0.010386982407592596,0.003987189623187287,-0.0017586232968825736,-0.0025351514998779067,-0.028728600295739565,0.008279496960896065,0.0012766298875421364,-0.029117126752611116,0.0041331216595945856,0.0012019892343624735,0.006512185435261344,0.0035226856560894412
19,1.0,0.013114843432652113,-0.011954289441947746,-0.013494368183004183,0.0001449674521030581,-0.008133300760382232,-0.015027413674669867,0.0013878069678400441,-0.007510995696336715,-0.01047221164925276,-0.0015189571620157145,-0.010688123838965762,-0.013932917103302156,-0.01406677515822872,-0.022484563129415564,0.009130995213366449,0.005324944408399567,-0.010386982407592596,0.003987189623187287,0.018292975163585155,-0.0025351514998779067,-0.028728600295739565,0.03067601675029889,0.0012766298875421364,-0.029117126752611116,0.003008321286689843,0.0012019892343624735,0.006512185435261344
20,1.0,0.012354886266819728,0.013114843432652113,-0.011954289441947746,0.012801813375545616,0.0001449674521030581,-0.008133300760382232,0.012448171574856165,0.0013878069678400441,-0.007510995696336715,0.016196597103175066,-0.0015189571620157145,-0.010688123838965762,0.0390500144483092,-0.01406677515822872,-0.022484563129415564,0.002041453751310139,0.005324944408399567,-0.010386982407592596,-0.006874005790035048,0.018292975163585155,-0.0025351514998779067,-0.015085616690627196,0.03067601675029889,0.0012766298875421364,0.008933138012121563,0.003008321286689843,0.0012019892343624735
21,1.0,0.007708610400697876,0.012354886266819728,0.013114843432652113,0.009101116120155846,0.012801813375545616,0.0001449674521030581,0.007464341518208087,0.012448171574856165,0.0013878069678400441,0.0011750897600243037,0.016196597103175066,-0.0015189571620157145,-0.020521860459724005,0.0390500144483092,-0.01406677515822872,0.0007937943424878119,0.002041453751310139,0.005324944408399567,0.01665632685676513,-0.006874005790035048,0.018292975163585155,0.019222732055625052,-0.015085616690627196,0.03067601675029889,0.0009793396318413666,0.008933138012121563,0.003008321286689843
22,0.0,0.014533526138917273,0.007708610400697876,0.012354886266819728,0.019385370551727926,0.009101116120155846,0.012801813375545616,0.016654833670349332,0.007464341518208087,0.012448171574856165,0.013033291293421139,0.0011750897600243037,0.016196597103175066,0.026100722192254844,-0.020521860459724005,0.0390500144483092,0.013567569761245356,0.0007937943424878119,0.002041453751310139,0.004290913159821028,0.01665632685676513,-0.006874005790035048,0.005966180243775032,0.019222732055625052,-0.015085616690627196,0.011379674376101805,0.0009793396318413666,0.008933138012121563
23,1.0,-0.016327612918920265,0.014533526138917273,0.007708610400697876,-0.007326100691114549,0.019385370551727926,0.009101116120155846,-0.009085303435340154,0.016654833670349332,0.007464341518208087,-0.009281093755224725,0.013033291293421139,0.0011750897600243037,-0.003745517917318774,0.026100722192254844,-0.020521860459724005,-0.0030293275710717325,0.013567569761245356,0.0007937943424878119,0.0030295917397921736,0.004290913159821028,0.01665632685676513,0.011916218785913335,0.005966180243775032,0.019222732055625052,-0.0006329405030584951,0.011379674376101805,0.0009793396318413666
24,1.0,0.012132570516789868,-0.016327612918920265,0.014533526138917273,0.012228305755854488,-0.007326100691114549,0.019385370551727926,0.01084552717363018,-0.009085303435340154,0.016654833670349332,0.013071107709756459,-0.009281093755224725,0.013033291293421139,0.010034699949106309,-0.003745517917318774,0.026100722192254844,-0.0013286253605498987,-0.0030293275710717325,0.013567569761245356,-0.0047491109876729104,0.0030295917397921736,0.004290913159821028,-0.0065993479429738355,0.011916218785913335,0.005966180243775032,0.005460011298580446,-0.0006329405030584951,0.011379674376101805
25,0.0,0.0039268960347468235,0.012132570516789868,-0.016327612918920265,0.007028690296054234,0.012228305755854488,-0.007326100691114549,0.00600325402498804,0.01084552717363018,-0.009085303435340154,0.007616354494679976,0.013071107709756459,-0.009281093755224725,0.0063285049446620435,0.010034699949106309,-0.003745517917318774,-0.006845425775514887,-0.0013286253605498987,-0.0030293275710717325,-0.0039642627863252546,-0.0047491109876729104,0.0030295917397921736,-0.009523548775839193,-0.0065993479429738355,0.011916218785913335,0.007877360938895605,0.005460011298580446,-0.0006329405030584951
26,1.0,-0.0051563428027147345,0.0039268960347468235,0.012132570516789868,-0.0015026967912612134,0.007028690296054234,0.012228305755854488,-0.0036162412300802097,0.00600325402498804,0.01084552717363018,0.0007452736104897373,0.007616354494679976,0.013071107709756459,-0.003828923560255297,0.0063285049446620435,0.010034699949106309,0.016164085039510133,-0.006845425775514887,-0.0013286253605498987,0.00606492263929231,-0.0039642627863252546,-0.0047491109876729104,0.0184282009331581,-0.009523548775839193,-0.0065993479429738355,-0.0014711293568985015,0.007877360938895605,0.005460011298580446
27,0.0,0.010676085635659143,-0.0051563428027147345,0.0039268960347468235,0.011868364593755272,-0.0015026967912612134,0.007028690296054234,0.012577498348071377,-0.0036162412300802097,0.00600325402498804,0.011105380888258192,0.0007452736104897373,0.007616354494679976,0.014506231791541232,-0.003828923560255297,0.0063285049446620435,0.012653667788259795,0.016164085039510133,-0.006845425775514887,0.008043610669521544,0.00606492263929231,-0.0039642627863252546,0.001610836114939669,0.0184282009331581,-0.009523548775839193,-0.0005338012614154994,-0.0014711293568985015,0.007877360938895605
28,0.0,-0.0066342538646423956,0.010676085635659143,-0.0051563428027147345,-0.0013863159905223388,0.011868364593755272,-0.0015026967912612134,-0.002928058401087273,0.012577498348071377,-0.0036162412300802097,-0.0018504653296787593,0.011105380888258192,0.0007452736104897373,0.006682689888333039,0.014506231791541232,-0.003828923560255297,-0.004958989397606835,0.012653667788259795,0.016164085039510133,0.0014978348886524398,0.008043610669521544,0.00606492263929231,0.0035202686180694706,0.001610836114939669,0.0184282009331581,0.004775821338752178,-0.0005338012614154994,-0.0014711293568985015
29,1.0,-0.004753938531375773,-0.0066342538646423956,0.010676085635659143,0.006210796953581754,-0.0013863159905223388,0.011868364593755272,0.00613614289303985,-0.002928058401087273,0.012577498348071377,0.012942007922989109,-0.0018504653296787593,0.011105380888258192,0.047125239298796806,0.006682689888333039,0.014506231791541232,0.012411935687263636,-0.004958989397606835,0.012653667788259795,0.012747270940629375,0.0014978348886524398,0.008043610669521544,0.02299565678426938,0.0035202686180694706,0.001610836114939669,0.00873923909315058,0.004775821338752178,-0.0005338012614154994
30,0.0,0.010635736608556962,-0.004753938531375773,-0.0066342538646423956,0.01166311452590388,0.006210796953581754,-0.0013863159905223388,0.012321758788831162,0.00613614289303985,-0.002928058401087273,0.011282138438098091,0.012942007922989109,-0.0018504653296787593,0.026970490947021176,0.047125239298796806,0.006682689888333039,-0.006370779873072748,0.012411935687263636,-0.004958989397606835,-0.014229392115121156,0.012747270940629375,0.0014978348886524398,-0.017347262716263707,0.02299565678426938,0.0035202686180694706,-0.0012359687627451234,0.00873923909315058,0.004775821338752178
31,1.0,-0.015370714837999995,0.010635736608556962,-0.004753938531375773,-0.0029527820484470256,0.01166311452590388,0.006210796953581754,-0.008047944568870521,0.012321758788831162,0.00613614289303985,-0.0003841731207827836,0.011282138438098091,0.012942007922989109,0.0044290056301979405,0.026970490947021176,0.047125239298796806,-0.006312051984277113,-0.006370779873072748,0.012411935687263636,0.013109519255344707,-0.014229392115121156,0.012747270940629375,0.016125351416550297,-0.017347262716263707,0.02299565678426938,-0.000982693191627822,-0.0012359687627451234,0.00873923909315058
32,1.0,0.010912790134610746,-0.015370714837999995,0.010635736608556962,0.005684310712170566,-0.0029527820484470256,0.01166311452590388,0.0061161871647672315,-0.008047944568870521,0.012321758788831162,0.005775419691776958,-0.0003841731207827836,0.011282138438098091,-0.008588294677626725,0.0044290056301979405,0.026970490947021176,-0.001956222517300297,-0.006312051984277113,-0.006370779873072748,0.0018346961738849895,0.013109519255344707,-0.014229392115121156,0.00662603925998853,0.016125351416550297,-0.017347262716263707,-0.0024789677295753575,-0.000982693191627822,-0.0012359687627451234
33,1.0,0.001037423939698567,0.010912790134610746,-0.015370714837999995,0.0037684038179458044,0.005684310712170566,-0.0029527820484470256,0.001797127687250034,0.0061161871647672315,-0.008047944568870521,0.003992208618524521,0.005775419691776958,-0.0003841731207827836,0.00522085657079248,-0.008588294677626725,0.0044290056301979405,-0.004197940736776024,-0.001956222517300297,-0.006312051984277113,0.0024536071305457244,0.0018346961738849895,0.013109519255344707,-0.00916809429540924,0.00662603925998853,0.016125351416550297,0.007799099980825562,-0.0024789677295753575,-0.000982693191627822
34,1.0,0.008709875405413889,0.001037423939698567,0.010912790134610746,0.00034952512292524095,0.0037684038179458044,0.005684310712170566,0.0019384493429108608,0.001797127687250034,0.0061161871647672315,0.0011078777726130928,0.003992208618524521,0.005775419691776958,-0.005932807783275898,0.00522085657079248,-0.008588294677626725,0.008223293361429235,-0.004197940736776024,-0.001956222517300297,0.006678604332474311,0.0024536071305457244,0.0018346961738849895,0.006440807986647386,-0.00916809429540924,0.00662603925998853,-0.003755652983395042,0.007799099980825562,-0.0024789677295753575
35,1.0,0.00129249082651686,0.008709875405413889,0.001037423939698567,0.0031153271076324886,0.00034952512292524095,0.0037684038179458044,0.0025719839902301465,0.0019384493429108608,0.001797127687250034,0.002262756418614809,0.0011078777726130928,0.003992208618524521,0.02026813162962509,-0.005932807783275898,0.00522085657079248,0.0026740750157352774,0.008223293361429235,-0.004197940736776024,0.0024397933277968843,0.006678604332474311,0.0024536071305457244,0.0018332623376626851,0.006440807986647386,-0.00916809429540924,-0.001345999815043307,-0.003755652983395042,0.007799099980825562
36,1.0,0.0034272058865281656,0.00129249082651686,0.008709875405413889,0.0006964516570189691,0.0031153271076324886,0.00034952512292524095,0.0013734535464008607,0.0025719839902301465,0.0019384493429108608,6.586442053035078e-05,0.002262756418614809,0.0011078777726130928,0.0042505273998716345,0.02026813162962509,-0.005932807783275898,0.005441271007847774,0.0026740750157352774,0.008223293361429235,-0.002471527724935818,0.0024397933277968843,0.006678604332474311,-0.017015523023015733,0.0018332623376626851,0.006440807986647386,-0.00932620822101919,-0.001345999815043307,-0.003755652983395042
37,0.0,0.006476168701751362,0.0034272058865281656,0.00129249082651686,-0.0007013627206375028,0.0006964516570189691,0.0031153271076324886,-0.002156799102123359,0.0013734535464008607,0.0025719839902301465,-0.00015335761588090806,6.586442053035078e-05,0.002262756418614809,0.011317795760961166,0.0042505273998716345,0.02026813162962509,0.003409635143052384,0.005441271007847774,0.0026740750157352774,0.003685709762259463,-0.002471527724935818,0.0024397933277968843,0.004068357038153175,-0.017015523023015733,0.0018332623376626851,-0.0035890159539277953,-0.00932620822101919,-0.001345999815043307
38,1.0,-0.005223591428709824,0.006476168701751362,0.0034272058865281656,0.0005297044015839017,-0.0007013627206375028,0.0006964516570189691,-0.0013892693446067978,-0.002156799102123359,0.0013734535464008607,0.0023019920834673386,-0.00015335761588090806,6.586442053035078e-05,0.005621049395544327,0.011317795760961166,0.0042505273998716345,0.002803791595280469,0.003409635143052384,0.005441271007847774,0.0028479183045565133,0.003685709762259463,-0.002471527724935818,0.0004789531672125896,0.004068357038153175,-0.017015523023015733,0.0018973056422370545,-0.0035890159539277953,-0.00932620822101919
39,1.0,0.004341376229284755,-0.005223591428709824,0.006476168701751362,0.00024024123365344922,0.0005297044015839017,-0.0007013627206375028,0.001076800415315412,-0.0013892693446067978,-0.002156799102123359,-0.0010229580213459019,0.0023019920834673386,-0.00015335761588090806,-0.030005723289336154,0.005621049395544327,0.011317795760961166,-0.012125200200258772,0.002803791595280469,0.003409635143052384,0.0026412782678666693,0.0028479183045565133,0.003685709762259463,0.005755535510740521,0.0004789531672125896,0.004068357038153175,-0.006869525340167933,0.0018973056422370545,-0.0035890159539277953
40,1.0,0.0026509415851711416,0.004341376229284755,-0.005223591428709824,0.0007350887777627421,0.00024024123365344922,0.0005297044015839017,0.00024077664706328398,0.001076800415315412,-0.0013892693446067978,0.0007374630590602527,-0.0010229580213459019,0.0023019920834673386,0.021579091435387027,-0.030005723289336154,0.005621049395544327,-0.01132196266864773,-0.012125200200258772,0.002803791595280469,0.005553396838761823,0.0026412782678666693,0.0028479183045565133,0.016008616186483957,0.005755535510740521,0.0004789531672125896,-0.002504709187139177,-0.006869525340167933,0.0018973056422370545
41,1.0,0.006062553110173839,0.0026509415851711416,0.004341376229284755,0.005120849579061897,0.0007350887777627421,0.00024024123365344922,0.005356285739154574,0.00024077664706328398,0.001076800415315412,0.0022679883087268933,0.0007374630590602527,-0.0010229580213459019,-0.003194115242240006,0.021579091435387027,-0.030005723289336154,-0.006646128185404701,-0.01132196266864773,-0.012125200200258772,-0.001869804540851056,0.005553396838761823,0.0026412782678666693,0.0017189764179894773,0.016008616186483957,0.005755535510740521,-0.005700693131364206,-0.002504709187139177,-0.006869525340167933
42,1.0,0.0004807629963949055,0.006062553110173839,0.0026509415851711416,-0.0015022868144790934,0.005120849579061897,0.0007350887777627421,-0.00130043536814895,0.005356285739154574,0.00024077664706328398,-0.0001181585651558393,0.0022679883087268933,0.0007374630590602527,0.0007001741686890936,-0.003194115242240006,0.021579091435387027,-0.001013203294363397,-0.006646128185404701,-0.01132196266864773,-0.0026465818932689777,-0.001869804540851056,0.005553396838761823,0.0011784627411176025,0.0017189764179894773,0.016008616186483957,-0.00938533402500037,-0.005700693131364206,-0.002504709187139177
43,1.0,0.00632168030675983,0.0004807629963949055,0.006062553110173839,0.0019651638682952766,-0.0015022868144790934,0.005120849579061897,0.0009594368019506553,-0.00130043536814895,0.005356285739154574,0.0018793839327032632,-0.0001181585651558393,0.0022679883087268933,0.003269077158292186,0.0007001741686890936,-0.003194115242240006,0.0037394604104215093,-0.001013203294363397,-0.006646128185404701,0.01070210409101934,-0.0026465818932689777,-0.001869804540851056,0.025872941689094722,0.0011784627411176025,0.0017189764179894773,-0.001963246416890594,-0.00938533402500037,-0.005700693131364206
44,0.0,0.002378524771688706,0.00632168030675983,0.0004807629963949055,0.0052232126037382535,0.0019651638682952766,-0.0015022868144790934,0.007992363254791078,0.0009594368019506553,-0.00130043536814895,0.005125986726821816,0.0018793839327032632,-0.0001181585651558393,0.002882739761188359,0.003269077158292186,0.0007001741686890936,0.01720779174403648,0.0037394604104215093,-0.001013203294363397,-0.0029102835518541054,0.01070210409101934,-0.0026465818932689777,0.013132957303580786,0.025872941689094722,0.0011784627411176025,0.005427282520010205,-0.001963246416890594,-0.00938533402500037
45,0.0,-0.002478030888451527,0.002378524771688706,0.00632168030675983,0.0017092382016978085,0.0052232126037382535,0.0019651638682952766,0.0003291648035313306,0.007992363254791078,0.0009594368019506553,0.0002739034964491948,0.005125986726821816,0.0018793839327032632,-0.001381905042951907,0.002882739761188359,0.003269077158292186,0.011179986513565478,0.01720779174403648,0.0037394604104215093,-0.0002925293106189648,-0.0029102835518541054,0.01070210409101934,0.005496321908172165,0.013132957303580786,0.025872941689094722,0.011101654897677334,0.005427282520010205,-0.001963246416890594
46,0.0,-0.002344560457967961,-0.002478030888451527,0.002378524771688706,0.002802052554923378,0.0017092382016978085,0.0052232126037382535,0.0016795586348558515,0.0003291648035313306,0.007992363254791078,0.0007188317014356887,0.0002739034964491948,0.005125986726821816,0.004377849913026168,-0.001381905042951907,0.002882739761188359,-0.005178087518214089,0.011179986513565478,0.01720779174403648,-0.000974156635547718,-0.0002925293106189648,-0.0029102835518541054,0.006563020770925168,0.005496321908172165,0.013132957303580786,-0.015395814241366454,0.011101654897677334,0.005427282520010205
47,0.0,-0.01972324647861494,-0.002344560457967961,-0.002478030888451527,-0.00254566438022057,0.002802052554923378,0.0017092382016978085,-0.008407871503715613,0.0016795586348558515,0.0003291648035313306,2.7497988237741234e-05,0.0007188317014356887,0.0002739034964491948,0.007432284638192609,0.004377849913026168,-0.001381905042951907,-0.026186749428209,-0.005178087518214089,0.011179986513565478,-0.009903321910670247,-0.000974156635547718,-0.0002925293106189648,-0.0017388221945758466,0.006563020770925168,0.005496321908172165,-0.020479683806777272,-0.015395814241366454,0.011101654897677334
48,0.0,-0.008130817010402858,-0.01972324647861494,-0.002344560457967961,-0.006852789739160712,-0.00254566438022057,0.002802052554923378,-0.006120755114015895,-0.008407871503715613,0.0016795586348558515,-0.0028894497701591644,2.7497988237741234e-05,0.0007188317014356887,0.0041483297580130205,0.007432284638192609,0.004377849913026168,0.01220095468431409,-0.026186749428209,-0.005178087518214089,0.012796476558502252,-0.009903321910670247,-0.000974156635547718,-0.002958118012383338,-0.0017388221945758466,0.006563020770925168,0.01326242634026477,-0.020479683806777272,-0.015395814241366454
49,1.0,-0.0003556248954709719,-0.008130817010402858,-0.01972324647861494,0.00636416703985698,-0.006852789739160712,-0.00254566438022057,0.004724119244069423,-0.006120755114015895,-0.008407871503715613,0.005763365005889513,-0.0028894497701591644,2.7497988237741234e-05,0.003233642330173504,0.0041483297580130205,0.007432284638192609,-0.009586634337181014,0.01220095468431409,-0.026186749428209,-0.003785041317768205,0.012796476558502252,-0.009903321910670247,0.003788832730212672,-0.002958118012383338,-0.0017388221945758466,0.00780222005889181,0.01326242634026477,-0.020479683806777272
50,0.0,0.009123716261478872,-0.0003556248954709719,-0.008130817010402858,0.003757673690596567,0.00636416703985698,-0.006852789739160712,0.0043032660453729025,0.004724119244069423,-0.006120755114015895,0.001847799084604462,0.005763365005889513,-0.0028894497701591644,0.0093677911105915,0.003233642330173504,0.0041483297580130205,0.01709442063185597,-0.009586634337181014,0.01220095468431409,-0.005562158361597469,-0.003785041317768205,0.012796476558502252,-0.012151648445223767,0.003788832730212672,-0.002958118012383338,0.008303112830485146,0.00780222005889181,0.01326242634026477
